word1,word2,pos,sv_score,relation,w1_num_v_senses,w2_num_v_senses,w1_frames,w2_frames,mean_rating,sd_rating,shared_frames,w1_frame_count,w2_frame_count,relation_index,shares_frames_bool,cf_similarity,cf_scaled_sim
refrain,keep,V,2.32,NONE,2,22,"['Unspecified Object', 'P-ING-SC', 'PP']","['NP-PP', 'Basic Transitive']",2.333333333333333,1.1737877907772671,0,3,2,3,False,0.13209856307395904,3.0567885045916725
beat,fight,V,5.81,NONE,23,4,"['Basic Transitive', 'NP-PP', 'NP-PP']","['Intransitive', 'P-POSSING', 'P-WH-S', 'P-WHAT-S', 'P-WH-TO-INF', 'P-WHAT-TO-INF', 'PP']",5.833333333333334,2.068278940998476,0,3,7,3,False,0.36950339396178067,4.956027151694245
urge,desire,V,6.64,NONE,3,3,"['Basic Transitive', 'NP-PP', 'NP-TO-INF-OC', 'NP-S']","['Basic Transitive', 'NP-PP']",6.666666666666667,2.1602468994692865,2,4,2,3,True,0.3339011803811549,4.671209443049239
discourage,disappoint,V,3.98,NONE,3,1,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",4.0,0.699205898780101,6,6,6,3,True,0.3123594716901701,4.498875773521361
soothe,hurt,V,0.5,NONE,2,7,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",0.5,0.4830458915396479,6,6,6,3,True,0.018645201380080106,2.1491616110406406
fasten,snap,V,5.31,NONE,4,13,['Transitive'],"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'NP-ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'PP']",5.333333333333334,1.6193277068654823,0,1,10,3,False,0.17931387892652756,3.4345110314122205
sink,fall,V,4.48,HYPER/HYPONYMS,9,32,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",['Intransitive'],4.500000000000001,1.4944341180973264,1,13,1,2,True,0.2811773368535227,4.249418694828181
give,award,V,6.31,HYPER/HYPONYMS,44,2,"['NP-PP', 'NP-PP-PP', 'NP-PP']","['NP-PP', 'Transitive', 'Dative', 'NP-PP']",6.333333333333333,1.8135294011647256,1,3,4,2,True,0.23648939861725865,3.891915188938069
integrate,mix,V,6.81,HYPER/HYPONYMS,4,6,"['NP-PP', 'Simple Reciprocal Transitive', 'PP']","['Intransitive', 'P-POSSING', 'P-WH-S', 'P-WHAT-S', 'P-WH-TO-INF', 'P-WHAT-TO-INF', 'PP', 'PP-P-WH-S', 'PP-P-WHAT-S', 'PP-P-WHAT-TO-INF', 'PP-P-WH-TO-INF', 'PP-PP', 'WHAT-S']",6.833333333333333,1.4491376746189435,1,3,13,2,True,0.32881216712618955,4.630497337009516
kill,crush,V,2.99,NONE,15,8,['Instrument Subject Alternation'],"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",3.0,1.0327955589886446,0,1,6,3,False,0.17007810401115026,3.360624832089202
accuse,prosecute,V,5.48,NONE,2,3,"['NP-PP', 'NP-P-ING-OC', 'POSSING']","['Basic Transitive', 'NP-PP', 'NP', 'NP-PP', 'NP-TOBE']",5.5,1.8287822299126937,1,3,5,3,True,0.44510478096501666,5.560838247720133
spread,gather,V,0.66,ANTONYMS,10,9,"['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']","['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']",0.6666666666666667,0.6992058987801011,1,5,7,0,True,-0.1571543565307702,0.7427651477538384
accomplish,overcome,V,5.81,NONE,2,4,['-1'],"['Basic Transitive', 'NP-PP']",5.833333333333334,1.5811388300841898,0,1,2,3,False,0.38218295601982627,5.05746364815861
touch,grab,V,4.65,HYPER/HYPONYMS,15,6,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'NP-PP']",4.666666666666667,1.5491933384829668,2,6,2,2,True,0.130273559273355,3.04218847418684
grind,bump,V,3.82,COHYPONYMS,7,5,"['Basic Transitive', 'Unspecified Object', 'Material/Product Alternation Transitive', 'Material/Product Alternation Transitive', 'NP-PP', 'NP-NP', 'NP-PP-PP', 'NP-PP', 'NP-PP-PP', 'Raw Material Subject', 'NP-NP-PP', 'NP-PP-PP']",['Together Reciprocal Alternation Intransitive'],3.833333333333333,1.766981104093143,0,12,1,1,False,0.23428535765845254,3.8742828612676203
shake,stir,V,4.15,SYNONYMS,9,8,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",4.166666666666667,0.97182531580755,6,6,6,4,True,0.6604231011832474,7.283384809465979
pick,pluck,V,5.98,SYNONYMS,12,6,"['Basic Transitive', 'Unspecified Object', 'Conative', 'PP']",['Transitive'],6.0,1.2649110640673518,0,4,1,4,False,0.20682771368224828,3.6546217094579863
return,come,V,3.02,COHYPONYMS,16,21,['NP-PP'],"['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']",3.1666666666666665,1.286683937707919,1,1,5,1,True,0.09904176887516639,2.792334151001331
lift,push,V,1.99,COHYPONYMS,24,10,"['Basic Transitive', 'NP-PP', 'NP-ADVP-PRED']",['Dative'],2.0,1.3984117975602022,0,3,1,1,False,0.08169590901046529,2.6535672720837225
squeeze,play,V,0.66,NONE,9,35,['PP'],"['PP', 'Simple Reciprocal Intransitive', 'With Preposition Drop', 'Intransitive']",0.6666666666666667,0.6992058987801011,1,1,4,3,True,0.025129784597142758,2.201038276777142
vanish,disappear,V,9.46,SYNONYMS,5,4,"['Basic Intransitive', 'PP-NP']","['Basic Intransitive', 'PP-NP']",9.5,0.6749485577105528,2,2,2,4,True,0.9829407300185342,9.863525840148274
betray,deceive,V,7.3,HYPER/HYPONYMS,6,2,['-1'],['NP-TO-INF-OC'],7.333333333333334,1.2649110640673515,0,1,1,2,False,0.6826171495482674,7.460937196386139
persuade,convince,V,8.8,HYPER/HYPONYMS,2,1,"['Basic Transitive', 'NP-PP', 'NP-TO-INF-OC', 'NP-S']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",8.833333333333334,0.6749485577105528,2,4,6,2,True,0.9621825821364591,9.697460657091673
give,exchange,V,3.15,COHYPONYMS,44,6,"['NP-PP', 'NP-PP-PP', 'NP-PP']","['NP-PP', 'Transitive']",3.1666666666666665,1.5951314818673863,1,3,2,1,True,0.027987509508028745,2.22390007606423
scare,shake,V,1.16,HYPER/HYPONYMS,2,9,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",1.1666666666666667,1.0593499054713802,6,6,6,2,True,0.30049161231187616,4.403932898495009
flip,turn,V,6.31,HYPER/HYPONYMS,11,26,['Dative'],"['P-ING-SC', 'PP']",6.333333333333333,1.8737959096740264,0,1,2,2,False,0.3403089157892011,4.722471326313609
snap,crack,V,6.81,SYNONYMS,13,13,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'NP-ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'PP']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'NP-ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'PP']",6.833333333333333,1.5951314818673863,9,10,10,4,True,0.062014823347440066,2.4961185867795206
cheat,lose,V,1.16,NONE,4,11,"['NP-PP', 'NP-PP', 'Transitive']",['PP'],1.1666666666666667,0.8232726023485646,0,3,1,3,False,0.12511827569876116,3.0009462055900893
see,acknowledge,V,5.64,NONE,24,6,"['HOW-S', 'HOW-TO-INF']","['HOW-S', 'NP-TOBE', 'NP-VEN-NP-OMIT', 'ING-SC/BE-ING-SC', 'Basic Transitive', 'NP-PP', 'POSSING', 'PP', 'PP-HOW-S', 'S']",5.666666666666667,1.5776212754932308,1,2,10,3,True,0.3126892268144825,4.50151381451586
return,retreat,V,6.31,COHYPONYMS,16,4,['NP-PP'],"['Basic Intransitive', 'PP']",6.333333333333333,1.6865480854231356,0,1,2,1,False,0.33536867954552835,4.682949436364227
cheat,lie,V,5.15,NONE,4,7,"['NP-PP', 'NP-PP', 'Transitive']","['Basic Intransitive', 'PP']",5.166666666666667,1.9692073983655909,0,3,2,3,False,0.45367911616140594,5.629432929291248
pop,snap,V,4.48,COHYPONYMS,13,13,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'NP-ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'PP']",4.500000000000001,2.1628170930011112,8,13,10,1,True,0.028232672245285195,2.2258613779622816
fall,catch,V,1.0,HYPER/HYPONYMS,32,29,['Intransitive'],"['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']",1.0,1.07496769977314,0,1,7,2,False,0.08786177884912706,2.7028942307930164
see,glance,V,6.47,NONE,24,2,"['HOW-S', 'HOW-TO-INF']",['PP'],6.5,1.100504934614612,0,2,1,3,False,0.6410207625203841,7.128166100163073
excuse,rationalize,V,5.15,SYNONYMS,6,5,"['Basic Transitive', 'NP-PP', 'NP', 'NP-PP', 'NP-TOBE']",['-1'],5.166666666666667,1.7919573407620817,0,5,1,4,False,0.27480368445321657,4.1984294756257325
decrease,diminish,V,7.97,SYNONYMS,2,2,['Intransitive'],['Intransitive'],8.0,2.043961295567452,1,1,1,4,True,0.9200511920123017,9.360409536098413
deny,object,V,7.24,NONE,7,2,"['Infinitival Copular Clause', 'S', 'Basic Transitive']","['Basic Intransitive', 'PP', 'S', 'PP-S', 'PP', 'PP-PP', 'QUOT', 'PP-QUOT', 'PP-PP']",7.000000000000001,1.2292725943057183,1,3,9,3,True,0.2857514312000802,4.286011449600641
freeze,thaw,V,0.0,NONE,10,1,"['PP', 'NP-PP', 'Transitive']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",0.0,0.0,2,3,13,3,True,0.3525156452180658,4.820125161744526
conquer,defeat,V,6.81,HYPER/HYPONYMS,3,2,['-1'],['-1'],6.833333333333333,2.330951164939612,1,1,1,2,True,0.8215586449046873,8.5724691592375
discuss,debate,V,5.81,NONE,2,4,['-1'],"['WH-S', 'WH-TO-INF']",5.833333333333334,1.2692955176439846,0,1,2,3,False,0.7020502653337783,7.616402122670227
know,decide,V,2.99,NONE,11,4,"['HOW-S', 'HOW-TO-INF']",['-1'],3.0,2.201009869229224,0,2,1,3,False,0.1107523473544193,2.8860187788353544
snooze,nap,V,8.8,HYPER/HYPONYMS,1,1,"['Basic Intransitive', 'Transitive']","['Basic Intransitive', 'Transitive']",8.833333333333334,0.8232726023485646,2,2,2,2,True,0.35953238829319156,4.8762591063455325
believe,doubt,V,1.0,NONE,5,2,"['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']","['Infinitival Copular Clause', 'S', 'Basic Transitive']",1.0,1.2649110640673515,2,6,3,3,True,0.23903109838746342,3.912248787099707
walk,stand,V,3.15,NONE,10,12,"['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']","['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']",3.1666666666666665,2.0248456731316584,1,14,6,3,True,0.14826133939018812,3.186090715121505
acknowledge,know,V,3.98,SYNONYMS,6,11,"['HOW-S', 'NP-TOBE', 'NP-VEN-NP-OMIT', 'ING-SC/BE-ING-SC', 'Basic Transitive', 'NP-PP', 'POSSING', 'PP', 'PP-HOW-S', 'S']","['HOW-S', 'HOW-TO-INF']",4.0,1.1737877907772671,1,10,2,4,True,0.5166455912612165,6.133164730089732
draw,write,V,4.98,HYPER/HYPONYMS,36,10,"['Basic Transitive', 'NP-P-ING-OC', 'NP-PP']","['Basic Intransitive', 'PP']",5.0,1.7638342073763935,0,3,2,2,False,0.03469201447059671,2.2775361157647738
greet,introduce,V,6.49,NONE,4,10,"['Basic Transitive', 'NP-PP', 'NP', 'NP-PP', 'NP-TOBE']",['NP-PP'],6.333333333333333,2.201009869229224,1,5,1,3,True,0.13844163861809192,3.107533108944735
overwhelm,overcome,V,2.72,SYNONYMS,4,4,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'NP-PP']",2.833333333333333,1.4944341180973264,2,6,2,4,True,0.327839221209051,4.6227137696724085
refuse,deny,V,7.8,HYPER/HYPONYMS,6,7,['-1'],"['Infinitival Copular Clause', 'S', 'Basic Transitive']",7.833333333333334,1.3374935098492586,0,1,3,2,False,0.8275052627502855,8.620042102002284
accuse,frame,V,3.49,NONE,2,6,"['NP-PP', 'NP-P-ING-OC', 'POSSING']","['Transitive', 'NP-PP']",3.5000000000000004,1.5951314818673863,1,3,2,3,True,-0.042128533623082616,1.6629717310153391
croak,die,V,7.97,SYNONYMS,3,11,"['Basic Intransitive', 'PP', 'PP', 'NP', 'NP-ADJP', 'PP', 'PP']","['Basic Intransitive', 'PP-NP']",8.0,1.2292725943057183,1,7,2,4,True,0.17893394076227132,3.4314715260981705
wait,call,V,0.66,HYPER/HYPONYMS,4,28,['Basic Intransitive'],"['Basic Intransitive', 'PP', 'PP', 'NP', 'NP-ADJP', 'PP', 'PP']",0.6666666666666667,0.6992058987801011,1,1,7,2,True,0.1378288147656823,3.1026305181254585
play,practice,V,2.66,NONE,35,5,"['PP', 'Simple Reciprocal Intransitive', 'With Preposition Drop', 'Intransitive']",['-1'],2.666666666666667,1.2649110640673515,0,4,1,3,False,0.20483717037164412,3.638697362973153
ascend,rise,V,8.96,HYPER/HYPONYMS,8,17,"['Basic Intransitive', 'PP', 'Locative Preposition Drop']","['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']",9.000000000000002,0.5163977794943223,2,3,5,2,True,0.7406332012875451,7.9250656103003605
poise,stand,V,5.64,COHYPONYMS,4,12,['-1'],"['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']",5.666666666666667,1.9550504398153568,0,1,6,1,False,0.15103913161849586,3.208313052947967
hug,kiss,V,2.49,NONE,2,2,['Basic Transitive'],"['Intransitive', 'Transitive']",2.5,1.5811388300841898,0,1,2,3,False,0.8633310497520629,8.906648398016504
perceive,hear,V,4.15,HYPER/HYPONYMS,2,5,"['NP-P-ING-OC', 'NP-TOBE', 'NP-PP']","['Basic Intransitive', 'P-POSSING', 'P-WHAT-S', 'PP', 'PP-PP']",4.166666666666667,1.509230856356236,0,3,5,2,False,0.35541071030558036,4.843285682444643
rationalize,talk,V,2.99,NONE,5,6,['-1'],['NP-TO-INF-OC'],3.0,1.932183566158592,0,1,1,3,False,0.04951490910325328,2.3961192728260263
say,repeat,V,3.65,HYPER/HYPONYMS,11,6,"['PP-THAT-S-SUBJUNCT', 'PP-WH-S', 'PP-WHAT-S', 'PP-HOW-S']","['S', 'S-SUBJUNCT']",3.666666666666667,0.9189365834726814,0,4,2,2,False,0.20956038913652658,3.6764831130922127
stop,retain,V,2.32,ANTONYMS,11,4,"['NP-P-ING', 'POSSING', 'ING-AC', 'Basic Transitive']",['-1'],2.333333333333333,1.7126976771553504,0,4,1,0,False,0.14691083652150488,3.175286692172039
run,sweat,V,3.32,NONE,41,1,"['PP', 'Locative Inversion', 'PP-NP', 'NP-PP']","['Basic Intransitive', 'PP', 'Transitive', 'NP-PP']",3.333333333333333,2.10818510677892,2,4,4,3,True,0.06032455990015369,2.4825964792012294
flutter,move,V,5.98,HYPER/HYPONYMS,5,16,"['Basic Transitive', 'NP-PP', 'NP-PP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",6.0,1.4298407059684812,2,3,6,2,True,0.18355993240903123,3.46847945927225
engage,start,V,5.81,NONE,10,14,['Simple Reciprocal Intransitive'],"['ING-SC/BE-ING-SC', 'Intransitive', 'Basic Transitive', 'PP', 'NP-PP', 'NP-PP', 'Intransitive']",5.833333333333334,1.4337208778404378,0,1,7,3,False,0.6663506775414119,7.330805420331295
recommend,advise,V,8.63,HYPER/HYPONYMS,3,3,"['Basic Transitive', 'NP-PP', 'NP', 'NP-PP', 'NP-TOBE']","['PP', 'S', 'HOW-TO-INF', 'QUOT']",8.666666666666668,0.6324555320336758,0,5,4,2,False,0.6652338691759931,7.321870953407945
delay,start,V,0.33,NONE,4,14,['Basic Transitive'],"['ING-SC/BE-ING-SC', 'Intransitive', 'Basic Transitive', 'PP', 'NP-PP', 'NP-PP', 'Intransitive']",0.3333333333333333,0.4216370213557839,1,1,7,3,True,-0.0137626074072752,1.8898991407417984
give,pay,V,4.81,HYPER/HYPONYMS,44,11,"['NP-PP', 'NP-PP-PP', 'NP-PP']","['NP-PP', '(SUBCAT MP)']",4.833333333333333,1.9119507199599983,1,3,2,2,True,0.505122248317948,6.040977986543584
amaze,surprise,V,8.13,HYPER/HYPONYMS,2,3,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",8.166666666666668,1.286683937707919,6,6,6,2,True,0.8209587210901544,8.567669768721235
glide,soar,V,7.47,HYPER/HYPONYMS,3,5,"['Basic Intransitive', 'PP', 'Transitive', 'NP-PP', 'ADJP', 'PP', 'NP-ADJP', 'NP-PP']",['Intransitive'],7.5,1.4337208778404378,0,8,1,2,False,0.18785260340884727,3.502820827270778
melt,boil,V,4.48,NONE,6,5,"['PP', 'NP-PP', 'Transitive']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'NP-ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",4.500000000000001,0.8232726023485646,2,3,13,3,True,0.2470256687648153,3.9762053501185224
spend,buy,V,6.97,NONE,3,5,"['NP-P-ING-SC', 'NP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']",7.000000000000001,1.3984117975602022,1,2,7,3,True,0.28665649480632804,4.293251958450624
dislike,despise,V,8.63,HYPER/HYPONYMS,1,1,['TO-INF-SC'],['TO-INF-SC'],8.666666666666668,1.3165611772087669,1,1,1,2,True,0.7089943671868888,7.67195493749511
break,fix,V,1.16,ANTONYMS,59,12,"['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']","['Basic Transitive', 'NP-NP', 'NP-PP']",1.1666666666666667,1.0593499054713802,1,5,3,0,True,-0.005561689047772576,1.9555064876178194
give,demand,V,0.66,ANTONYMS,44,6,"['NP-PP', 'NP-PP-PP', 'NP-PP']","['S-SUBJUNCT', 'THAT-S']",0.6666666666666667,0.6992058987801011,0,3,2,0,False,0.13466134215603737,3.077290737248299
polish,rub,V,5.48,NONE,3,3,"['Transitive', 'NP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP']",5.5,1.1595018087284057,1,2,3,3,True,0.08441864091858434,2.6753491273486745
fail,succeed,V,1.49,ANTONYMS,11,2,['Basic Transitive'],['Basic Transitive'],1.5,1.100504934614612,1,1,1,0,True,-0.010472349275043633,1.9162212057996508
conquer,beat,V,8.47,COHYPONYMS,3,23,['-1'],"['Basic Transitive', 'NP-PP', 'NP-PP']",8.5,0.9944289260117531,0,1,3,1,False,0.7244484629059321,7.795587703247457
smother,cover,V,7.14,HYPER/HYPONYMS,5,26,"['NP-PP', 'NP-PP', 'Locatum Subject Alternation', 'Transitive']",['Basic Transitive'],7.166666666666667,1.636391694484477,0,4,1,2,False,0.022551847779971577,2.180414782239773
die,decay,V,5.98,COHYPONYMS,11,3,"['Basic Intransitive', 'PP-NP']",['Intransitive'],6.0,1.349897115421106,0,2,1,1,False,0.10913981323916375,2.87311850591331
assume,think,V,5.15,COHYPONYMS,9,13,['Basic Transitive'],"['NP-ADJP-PRED', 'NP-NP-PRED', 'NP-TOBE', 'NP-VEN-NP-OMIT', 'S']",5.166666666666667,1.7288403306519922,0,1,5,1,False,0.5081931339683872,6.065545071747097
go,run,V,2.82,HYPER/HYPONYMS,30,41,"['Basic Intransitive', 'PP']","['PP', 'Locative Inversion', 'PP-NP', 'NP-PP']",2.833333333333333,1.4944341180973264,1,2,4,2,True,0.22297586420868987,3.783806913669519
walk,run,V,2.99,COHYPONYMS,10,41,"['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']","['PP', 'Locative Inversion', 'PP-NP', 'NP-PP']",3.0,1.3984117975602022,4,14,4,1,True,0.17105392315328583,3.3684313852262866
walk,roam,V,5.98,NONE,10,1,"['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']","['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']",6.0,1.5776212754932308,8,14,14,3,True,0.29268211265619115,4.341456901249529
wait,stand,V,2.82,NONE,4,12,['Basic Intransitive'],"['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']",2.833333333333333,0.8232726023485646,0,1,6,3,False,0.16287985541579525,3.303038843326362
preview,review,V,5.15,NONE,1,5,['-1'],"['Basic Transitive', 'NP-PP', 'NP']",5.166666666666667,2.1317702607092643,0,1,3,3,False,0.16277285567471506,3.3021828453977204
judge,accuse,V,4.32,NONE,5,2,"['NP-P-ING-OC', 'NP-TOBE', 'NP-PP']","['NP-PP', 'NP-P-ING-OC', 'POSSING']",4.333333333333334,1.5776212754932308,2,3,3,3,True,0.20621249683957188,3.649699974716575
understand,acknowledge,V,5.48,NONE,5,6,"['HOW-S', 'Basic Transitive', 'POSSING', 'S', 'WHAT-S']","['HOW-S', 'NP-TOBE', 'NP-VEN-NP-OMIT', 'ING-SC/BE-ING-SC', 'Basic Transitive', 'NP-PP', 'POSSING', 'PP', 'PP-HOW-S', 'S']",5.5,1.636391694484477,4,5,10,3,True,0.6021823592314696,6.8174588738517565
leave,wait,V,0.66,NONE,14,4,"['Basic Intransitive', 'PP', 'Locative Preposition Drop']",['Basic Intransitive'],0.6666666666666667,0.966091783079296,1,3,1,3,True,0.12632799585071414,3.010623966805713
dance,flash,V,0.66,NONE,3,8,"['Basic Intransitive', 'PP', 'NP', 'Locative Inversion', 'NP']","['Basic Transitive', 'NP-PP', 'NP-PP']",0.6666666666666667,0.6992058987801011,0,5,3,3,False,0.08137927631883074,2.651034210550646
desire,want,V,9.46,SYNONYMS,3,5,"['Basic Transitive', 'NP-PP']","['NP-NP', 'NP-PP', 'Infinitival Copular Clause', 'Basic Transitive']",9.5,0.6749485577105528,2,2,4,4,True,0.7709375665939358,8.167500532751486
convince,believe,V,5.15,NONE,1,5,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']",5.166666666666667,1.5238839267549946,2,6,6,3,True,0.1526359030798557,3.2210872246388456
run,move,V,6.31,HYPER/HYPONYMS,41,16,"['PP', 'Locative Inversion', 'PP-NP', 'NP-PP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",6.333333333333333,1.5491933384829666,1,4,6,2,True,0.15052248755941705,3.2041799004753364
humiliate,degrade,V,8.63,HYPER/HYPONYMS,1,3,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",8.666666666666668,1.0327955589886446,3,6,13,2,True,0.7502856102764104,8.002284882211283
move,unload,V,4.15,HYPER/HYPONYMS,16,2,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",['-1'],4.166666666666667,1.9578900207451215,0,6,1,2,False,0.05471878535519551,2.4377502828415643
take,abduct,V,7.47,HYPER/HYPONYMS,42,2,"['Basic Transitive', 'NP-PP', 'PP-NP', 'NP-PP', 'NP-PP-PP', 'NP-ADVP-PRED']","['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP']",7.5,1.7795130420052183,3,6,4,2,True,0.1412207458431372,3.1297659667450977
accuse,lie,V,0.66,NONE,2,7,"['NP-PP', 'NP-P-ING-OC', 'POSSING']","['Basic Intransitive', 'PP']",0.6666666666666667,0.6992058987801011,0,3,2,3,False,0.13308882474234462,3.064710597938757
scramble,mix,V,7.14,COHYPONYMS,5,6,"['Basic Transitive', 'NP-NP', 'NP-PP']","['Intransitive', 'P-POSSING', 'P-WH-S', 'P-WHAT-S', 'P-WH-TO-INF', 'P-WHAT-TO-INF', 'PP', 'PP-P-WH-S', 'PP-P-WHAT-S', 'PP-P-WHAT-TO-INF', 'PP-P-WH-TO-INF', 'PP-PP', 'WHAT-S']",7.166666666666667,1.888562063228706,0,3,13,1,False,0.16680122535432546,3.3344098028346036
multiply,reproduce,V,8.13,HYPER/HYPONYMS,4,4,"['Intransitive', 'PP', 'NP', 'PP', 'NP', 'PP', 'Basic Intransitive', 'PP']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",8.166666666666668,1.1972189997378648,2,8,13,2,True,0.310062510695912,4.4805000855672965
